WHO_REGION,ISO_code,Cname,Continent,Vaccine,Percent_covrage
EUR,RUS,Russian Federation (the),Europe,TTCV4,97.0
EUR,RUS,Russian Federation (the),Europe,TTCV5,97.0
EUR,RUS,Russian Federation (the),Europe,TTCV6,97.0
AFR,RWA,Rwanda,Africa,BCG,97.0
AFR,RWA,Rwanda,Africa,DTP1,98.0
AFR,RWA,Rwanda,Africa,DTP3,97.0
AFR,RWA,Rwanda,Africa,HepB3,97.0
AFR,RWA,Rwanda,Africa,Hib3,97.0
AFR,RWA,Rwanda,Africa,HPVfem,94.0
AFR,RWA,Rwanda,Africa,IPV1,81.0
AFR,RWA,Rwanda,Africa,MCV1,99.0
AFR,RWA,Rwanda,Africa,MCV2,96.0
AFR,RWA,Rwanda,Africa,PCV1,98.0
AFR,RWA,Rwanda,Africa,PCV2,98.0
AFR,RWA,Rwanda,Africa,PCV3,97.0
AFR,RWA,Rwanda,Africa,Pol3,97.0
AFR,RWA,Rwanda,Africa,RCV1,99.0
AFR,RWA,Rwanda,Africa,Rota1,98.0
AFR,RWA,Rwanda,Africa,RotaC,98.0
AFR,RWA,Rwanda,Africa,TT2plus,90.0
AMR,KNA,Saint Kitts and Nevis,North America,BCG,97.0
AMR,KNA,Saint Kitts and Nevis,North America,DiphCV4,97.0
AMR,KNA,Saint Kitts and Nevis,North America,DiphCV5,98.0
AMR,KNA,Saint Kitts and Nevis,North America,DiphCV6,75.0
AMR,KNA,Saint Kitts and Nevis,North America,DTP1,99.0
AMR,KNA,Saint Kitts and Nevis,North America,DTP3,98.0
AMR,KNA,Saint Kitts and Nevis,North America,HepB_BD,96.0
AMR,KNA,Saint Kitts and Nevis,North America,HepB_BDall,96.0
AMR,KNA,Saint Kitts and Nevis,North America,HepB3,98.0
AMR,KNA,Saint Kitts and Nevis,North America,Hib3,98.0
AMR,KNA,Saint Kitts and Nevis,North America,IPV1,99.0
AMR,KNA,Saint Kitts and Nevis,North America,MCV1,96.0
AMR,KNA,Saint Kitts and Nevis,North America,MCV2,96.0
AMR,KNA,Saint Kitts and Nevis,North America,PerCV4,97.0
AMR,KNA,Saint Kitts and Nevis,North America,Pol3,98.0
AMR,KNA,Saint Kitts and Nevis,North America,RCV1,96.0
AMR,KNA,Saint Kitts and Nevis,North America,TTCV4,97.0
AMR,KNA,Saint Kitts and Nevis,North America,TTCV5,98.0
AMR,KNA,Saint Kitts and Nevis,North America,TTCV6,75.0
AMR,LCA,Saint Lucia,North America,BCG,99.0
AMR,LCA,Saint Lucia,North America,DiphCV4,74.0
AMR,LCA,Saint Lucia,North America,DiphCV5,64.0
AMR,LCA,Saint Lucia,North America,DTP1,99.0
AMR,LCA,Saint Lucia,North America,DTP3,95.0
AMR,LCA,Saint Lucia,North America,HepB_BD,95.0
AMR,LCA,Saint Lucia,North America,HepB_BDall,95.0
AMR,LCA,Saint Lucia,North America,HepB3,95.0
AMR,LCA,Saint Lucia,North America,Hib3,95.0
AMR,LCA,Saint Lucia,North America,IPV1,99.0
AMR,LCA,Saint Lucia,North America,MCV1,86.0
AMR,LCA,Saint Lucia,North America,MCV2,68.0
AMR,LCA,Saint Lucia,North America,PerCV4,74.0
AMR,LCA,Saint Lucia,North America,Pol3,95.0
AMR,LCA,Saint Lucia,North America,RCV1,86.0
AMR,LCA,Saint Lucia,North America,TT2plus,4.0
AMR,LCA,Saint Lucia,North America,TTCV4,74.0
AMR,LCA,Saint Lucia,North America,TTCV5,64.0
AMR,VCT,Saint Vincent and the Grenadines,North America,BCG,99.0
AMR,VCT,Saint Vincent and the Grenadines,North America,DiphCV4,89.0
AMR,VCT,Saint Vincent and the Grenadines,North America,DiphCV5,92.0
AMR,VCT,Saint Vincent and the Grenadines,North America,DiphCV6,99.0
AMR,VCT,Saint Vincent and the Grenadines,North America,DTP1,99.0
AMR,VCT,Saint Vincent and the Grenadines,North America,DTP3,97.0
AMR,VCT,Saint Vincent and the Grenadines,North America,HepB_BD,97.0
AMR,VCT,Saint Vincent and the Grenadines,North America,HepB_BDall,97.0
AMR,VCT,Saint Vincent and the Grenadines,North America,HepB3,97.0
AMR,VCT,Saint Vincent and the Grenadines,North America,Hib3,97.0
AMR,VCT,Saint Vincent and the Grenadines,North America,HPVfem,4.0
AMR,VCT,Saint Vincent and the Grenadines,North America,IPV1,84.0
AMR,VCT,Saint Vincent and the Grenadines,North America,MCV1,99.0
AMR,VCT,Saint Vincent and the Grenadines,North America,MCV2,99.0
AMR,VCT,Saint Vincent and the Grenadines,North America,PerCV4,89.0
AMR,VCT,Saint Vincent and the Grenadines,North America,Pol3,99.0
AMR,VCT,Saint Vincent and the Grenadines,North America,RCV1,99.0
AMR,VCT,Saint Vincent and the Grenadines,North America,TTCV4,89.0
AMR,VCT,Saint Vincent and the Grenadines,North America,TTCV5,92.0
AMR,VCT,Saint Vincent and the Grenadines,North America,TTCV6,99.0
WPR,WSM,Samoa,Australia,BCG,68.0
WPR,WSM,Samoa,Australia,DTP1,67.0
WPR,WSM,Samoa,Australia,DTP3,44.0
WPR,WSM,Samoa,Australia,HepB_BD,59.0
WPR,WSM,Samoa,Australia,HepB_BDall,62.0
WPR,WSM,Samoa,Australia,HepB3,44.0
WPR,WSM,Samoa,Australia,Hib3,44.0
WPR,WSM,Samoa,Australia,IPV1,46.0
WPR,WSM,Samoa,Australia,MCV1,40.0
WPR,WSM,Samoa,Australia,MCV2,28.0
WPR,WSM,Samoa,Australia,Pol3,44.0
WPR,WSM,Samoa,Australia,RCV1,40.0
EUR,SMR,San Marino,Europe,DiphCV4,83.0
EUR,SMR,San Marino,Europe,DiphCV5,81.0
EUR,SMR,San Marino,Europe,DiphCV6,85.0
EUR,SMR,San Marino,Europe,DTP1,94.0
EUR,SMR,San Marino,Europe,DTP3,90.0
EUR,SMR,San Marino,Europe,HepB3,78.0
EUR,SMR,San Marino,Europe,Hib3,91.0
EUR,SMR,San Marino,Europe,HPVfem,52.0
EUR,SMR,San Marino,Europe,IPV1,94.0
EUR,SMR,San Marino,Europe,MCV1,89.0
EUR,SMR,San Marino,Europe,MCV2,84.0
EUR,SMR,San Marino,Europe,PCV1,69.0
EUR,SMR,San Marino,Europe,PCV2,67.0
EUR,SMR,San Marino,Europe,PCV3,58.0
EUR,SMR,San Marino,Europe,PerCV4,83.0
EUR,SMR,San Marino,Europe,Pol3,91.0
EUR,SMR,San Marino,Europe,RCV1,89.0
EUR,SMR,San Marino,Europe,TTCV4,83.0
EUR,SMR,San Marino,Europe,TTCV5,81.0
EUR,SMR,San Marino,Europe,TTCV6,79.0
AFR,STP,Sao Tome and Principe,Africa,BCG,96.0
AFR,STP,Sao Tome and Principe,Africa,DTP1,97.0
AFR,STP,Sao Tome and Principe,Africa,DTP3,95.0
AFR,STP,Sao Tome and Principe,Africa,HepB3,95.0
AFR,STP,Sao Tome and Principe,Africa,Hib3,95.0
AFR,STP,Sao Tome and Principe,Africa,IPV1,97.0
AFR,STP,Sao Tome and Principe,Africa,MCV1,95.0
AFR,STP,Sao Tome and Principe,Africa,MCV2,76.0
AFR,STP,Sao Tome and Principe,Africa,PCV1,97.0
AFR,STP,Sao Tome and Principe,Africa,PCV2,96.0
AFR,STP,Sao Tome and Principe,Africa,PCV3,95.0
AFR,STP,Sao Tome and Principe,Africa,Pol3,95.0
AFR,STP,Sao Tome and Principe,Africa,RCV1,95.0
AFR,STP,Sao Tome and Principe,Africa,Rota1,97.0
AFR,STP,Sao Tome and Principe,Africa,RotaC,95.0
AFR,STP,Sao Tome and Principe,Africa,TT2plus,91.0
AFR,STP,Sao Tome and Principe,Africa,YFV,95.0
EMR,SAU,Saudi Arabia,Asia,BCG,98.0
EMR,SAU,Saudi Arabia,Asia,DiphCV4,98.0
EMR,SAU,Saudi Arabia,Asia,DTP1,96.0
EMR,SAU,Saudi Arabia,Asia,DTP3,96.0
EMR,SAU,Saudi Arabia,Asia,HepB_BD,98.0
EMR,SAU,Saudi Arabia,Asia,HepB_BDall,98.0
EMR,SAU,Saudi Arabia,Asia,HepB3,97.0
EMR,SAU,Saudi Arabia,Asia,Hib3,96.0
EMR,SAU,Saudi Arabia,Asia,IPV1,96.0
EMR,SAU,Saudi Arabia,Asia,MCV1,98.0
EMR,SAU,Saudi Arabia,Asia,MCV2,97.0
EMR,SAU,Saudi Arabia,Asia,MenA,98.0
EMR,SAU,Saudi Arabia,Asia,PCV1,97.0
EMR,SAU,Saudi Arabia,Asia,PCV2,97.0
EMR,SAU,Saudi Arabia,Asia,PCV3,98.0
EMR,SAU,Saudi Arabia,Asia,PerCV4,98.0
EMR,SAU,Saudi Arabia,Asia,Pol3,98.0
EMR,SAU,Saudi Arabia,Asia,RCV1,96.0
EMR,SAU,Saudi Arabia,Asia,Rota1,96.0
EMR,SAU,Saudi Arabia,Asia,RotaC,97.0
EMR,SAU,Saudi Arabia,Asia,TTCV4,98.0
AFR,SEN,Senegal,Africa,BCG,83.0
AFR,SEN,Senegal,Africa,DTP1,83.0
AFR,SEN,Senegal,Africa,DTP3,81.0
AFR,SEN,Senegal,Africa,HepB_BD,63.0
AFR,SEN,Senegal,Africa,HepB_BDall,75.0
AFR,SEN,Senegal,Africa,HepB3,82.0
AFR,SEN,Senegal,Africa,Hib3,82.0
AFR,SEN,Senegal,Africa,IPV1,72.0
AFR,SEN,Senegal,Africa,MCV1,82.0
AFR,SEN,Senegal,Africa,MCV2,63.0
AFR,SEN,Senegal,Africa,PCV1,83.0
AFR,SEN,Senegal,Africa,PCV2,80.0
AFR,SEN,Senegal,Africa,PCV3,81.0
AFR,SEN,Senegal,Africa,Pol3,81.0
AFR,SEN,Senegal,Africa,RCV1,82.0
AFR,SEN,Senegal,Africa,Rota1,82.0
AFR,SEN,Senegal,Africa,RotaC,63.0
AFR,SEN,Senegal,Africa,TT2plus,65.0
AFR,SEN,Senegal,Africa,YFV,75.0
EUR,SRB,Serbia,Europe,BCG,98.0
EUR,SRB,Serbia,Europe,DiphCV4,93.0
EUR,SRB,Serbia,Europe,DiphCV5,93.0
EUR,SRB,Serbia,Europe,DiphCV6,85.0
EUR,SRB,Serbia,Europe,DTP3,97.0
EUR,SRB,Serbia,Europe,HepB3,91.0
EUR,SRB,Serbia,Europe,Hib3,97.0
EUR,SRB,Serbia,Europe,MCV1,93.0
EUR,SRB,Serbia,Europe,MCV2,90.0
EUR,SRB,Serbia,Europe,PCV3,48.0
EUR,SRB,Serbia,Europe,PerCV4,93.0
EUR,SRB,Serbia,Europe,Pol3,97.0
EUR,SRB,Serbia,Europe,RCV1,93.0
EUR,SRB,Serbia,Europe,TTCV4,93.0
EUR,SRB,Serbia,Europe,TTCV5,93.0
EUR,SRB,Serbia,Europe,TTCV6,85.0
AFR,SYC,Seychelles,Africa,BCG,97.0
AFR,SYC,Seychelles,Africa,DiphCV4,95.0
AFR,SYC,Seychelles,Africa,DiphCV5,97.0
AFR,SYC,Seychelles,Africa,DTP1,99.0
AFR,SYC,Seychelles,Africa,DTP3,99.0
AFR,SYC,Seychelles,Africa,HepB3,99.0
AFR,SYC,Seychelles,Africa,Hib3,99.0
AFR,SYC,Seychelles,Africa,HPVfem,97.0
AFR,SYC,Seychelles,Africa,IPV1,99.0
AFR,SYC,Seychelles,Africa,MCV1,96.0
AFR,SYC,Seychelles,Africa,MCV2,97.0
AFR,SYC,Seychelles,Africa,PCV1,34.0
AFR,SYC,Seychelles,Africa,PCV2,25.0
AFR,SYC,Seychelles,Africa,PCV3,16.0
AFR,SYC,Seychelles,Africa,PerCV4,95.0
AFR,SYC,Seychelles,Africa,Pol3,99.0
AFR,SYC,Seychelles,Africa,RCV1,96.0
AFR,SYC,Seychelles,Africa,Rota1,99.0
AFR,SYC,Seychelles,Africa,RotaC,99.0
AFR,SYC,Seychelles,Africa,TTCV4,95.0
AFR,SYC,Seychelles,Africa,TTCV5,97.0
AFR,SYC,Seychelles,Africa,TTCV6,99.0
AFR,SYC,Seychelles,Africa,YFV,99.0
AFR,SLE,Sierra Leone,Africa,BCG,95.0
AFR,SLE,Sierra Leone,Africa,DTP1,98.0
AFR,SLE,Sierra Leone,Africa,DTP3,94.0
AFR,SLE,Sierra Leone,Africa,HepB3,94.0
AFR,SLE,Sierra Leone,Africa,Hib3,94.0
AFR,SLE,Sierra Leone,Africa,IPV1,72.0
AFR,SLE,Sierra Leone,Africa,MCV1,90.0
AFR,SLE,Sierra Leone,Africa,MCV2,60.0
AFR,SLE,Sierra Leone,Africa,PCV1,98.0
AFR,SLE,Sierra Leone,Africa,PCV2,96.0
AFR,SLE,Sierra Leone,Africa,PCV3,94.0
AFR,SLE,Sierra Leone,Africa,Pol3,94.0
AFR,SLE,Sierra Leone,Africa,Rota1,98.0
AFR,SLE,Sierra Leone,Africa,RotaC,96.0
AFR,SLE,Sierra Leone,Africa,TT2plus,90.0
AFR,SLE,Sierra Leone,Africa,VAD1,97.0
AFR,SLE,Sierra Leone,Africa,YFV,90.0
WPR,SGP,Singapore,Asia,BCG,98.0
WPR,SGP,Singapore,Asia,DTP1,98.0
WPR,SGP,Singapore,Asia,DTP3,96.0
WPR,SGP,Singapore,Asia,HepB_BD,91.0
WPR,SGP,Singapore,Asia,HepB_BDall,98.0
WPR,SGP,Singapore,Asia,HepB3,96.0
WPR,SGP,Singapore,Asia,Hib3,96.0
WPR,SGP,Singapore,Asia,IPV1,98.0
WPR,SGP,Singapore,Asia,MCV1,95.0
WPR,SGP,Singapore,Asia,MCV2,84.0
WPR,SGP,Singapore,Asia,PCV1,90.0
WPR,SGP,Singapore,Asia,PCV2,88.0
WPR,SGP,Singapore,Asia,PCV3,82.0
WPR,SGP,Singapore,Asia,Pol3,96.0
WPR,SGP,Singapore,Asia,RCV1,95.0
EUR,SVK,Slovakia,Europe,DiphCV4,97.0
EUR,SVK,Slovakia,Europe,DiphCV5,98.0
EUR,SVK,Slovakia,Europe,DTP3,97.0
EUR,SVK,Slovakia,Europe,HepB_BD,99.0
EUR,SVK,Slovakia,Europe,HepB3,97.0
EUR,SVK,Slovakia,Europe,Hib3,97.0
EUR,SVK,Slovakia,Europe,MCV1,96.0
EUR,SVK,Slovakia,Europe,MCV2,97.0
EUR,SVK,Slovakia,Europe,PCV3,96.0
EUR,SVK,Slovakia,Europe,PerCV4,97.0
EUR,SVK,Slovakia,Europe,Pol3,97.0
EUR,SVK,Slovakia,Europe,RCV1,96.0
EUR,SVK,Slovakia,Europe,TTCV4,97.0
EUR,SVK,Slovakia,Europe,TTCV5,98.0
EUR,SVN,Slovenia,Europe,DiphCV5,95.0
EUR,SVN,Slovenia,Europe,DTP3,93.0
EUR,SVN,Slovenia,Europe,HepB3,87.0
EUR,SVN,Slovenia,Europe,Hib3,93.0
EUR,SVN,Slovenia,Europe,HPVfem,50.0
EUR,SVN,Slovenia,Europe,MCV1,93.0
EUR,SVN,Slovenia,Europe,MCV2,94.0
EUR,SVN,Slovenia,Europe,PCV2,60.0
EUR,SVN,Slovenia,Europe,Pol3,93.0
EUR,SVN,Slovenia,Europe,RCV1,93.0
EUR,SVN,Slovenia,Europe,TTCV5,95.0
WPR,SLB,Solomon Islands,Australia,BCG,83.0
WPR,SLB,Solomon Islands,Australia,DTP1,86.0
WPR,SLB,Solomon Islands,Australia,DTP3,85.0
WPR,SLB,Solomon Islands,Australia,HepB_BD,66.0
WPR,SLB,Solomon Islands,Australia,HepB_BDall,76.0
WPR,SLB,Solomon Islands,Australia,HepB3,85.0
WPR,SLB,Solomon Islands,Australia,Hib3,85.0
WPR,SLB,Solomon Islands,Australia,IPV1,88.0
WPR,SLB,Solomon Islands,Australia,MCV1,93.0
WPR,SLB,Solomon Islands,Australia,MCV2,54.0
WPR,SLB,Solomon Islands,Australia,PAB,78.0
WPR,SLB,Solomon Islands,Australia,PCV1,86.0
WPR,SLB,Solomon Islands,Australia,PCV2,86.0
WPR,SLB,Solomon Islands,Australia,PCV3,84.0
WPR,SLB,Solomon Islands,Australia,Pol3,85.0
